annee;date;parcelle;exploitation;culture;ITK;OT;temps[h];profondeur[cm];RECOLTE_rendement[t/ha];RECOLTE_risqueEchaudage[%];RECOLTE_impactGel[%];IRRIGATION_dose[mm];IRRIGATION_reelle[mm];FERTI_produit;FERTI_nature;FERTI_annulee;FERTI_doseBruteOrg[kg/ha];FERTI_apportNminTheorique[kg/ha];FERTI_apportNminReel[kg/ha];FERTI_apportNorg_labile[kg/ha];FERTI_apportNorg_recalcitrant[kg/ha];BIOMASSE_export[t/ha];BIOMASSE_aer_restit[t/ha];BIOMASSE_rac_restit[t/ha];N_export[kg/ha];C_export[kg/ha];id_lot;nb_ugb;duree_pature[j];herbe_consommee[kg]
2019;258;255_001;SSM1-0021;mil;mil_precarachide;RECOLTE;3.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;255_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;255_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;1.7;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;256_001;SSM1-0021;mil;mil_precarachide;RECOLTE;26.52;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;256_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.34;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;256_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;11.38;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;257_001;SSM1-0021;mil;mil_precarachide;RECOLTE;35.16;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;257_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.45;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;257_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;15.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;258_001;SSM1-0021;mil;mil_precarachide;RECOLTE;9.95;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;258_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;258_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;4.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;259_001;SSM1-0004;mil;mil_precarachide;RECOLTE;31.83;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;259_001;SSM1-0004;mil;mil_precarachide;SEMIS;0.41;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;259_001;SSM1-0004;mil;mil_precarachide;TRAVAIL_SOL;13.66;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;260_001;SSM1-0004;mil;mil_precarachide;RECOLTE;0.71;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;260_001;SSM1-0004;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;260_001;SSM1-0004;mil;mil_precarachide;TRAVAIL_SOL;0.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;261_001;SSM1-0004;mil;mil_precarachide;RECOLTE;43.58;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;261_001;SSM1-0004;mil;mil_precarachide;SEMIS;0.56;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;261_001;SSM1-0004;mil;mil_precarachide;TRAVAIL_SOL;18.71;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;262_001;SSM1-0022;mil;mil_precarachide;RECOLTE;3.15;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;262_001;SSM1-0022;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;262_001;SSM1-0022;mil;mil_precarachide;TRAVAIL_SOL;1.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;263_001;SSM1-0013;mil;mil_precarachide;RECOLTE;20.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;263_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;263_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;9.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;264_001;SSM1-0013;mil;mil_precarachide;RECOLTE;17.28;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;264_001;SSM1-0013;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;264_001;SSM1-0013;mil;mil_precarachide;TRAVAIL_SOL;7.42;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;265_001;SSM1-0019;mil;mil_precarachide;RECOLTE;33.09;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;265_001;SSM1-0019;mil;mil_precarachide;SEMIS;0.42;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;265_001;SSM1-0019;mil;mil_precarachide;TRAVAIL_SOL;14.21;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;266_001;SSM1-0019;mil;mil_precarachide;RECOLTE;17.54;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;266_001;SSM1-0019;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;266_001;SSM1-0019;mil;mil_precarachide;TRAVAIL_SOL;7.53;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;267_001;SSM1-0023;mil;mil_precarachide;RECOLTE;30.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;267_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.39;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;267_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;13.2;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;268_001;SSM1-0023;mil;mil_precarachide;RECOLTE;3.67;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;268_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;268_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;1.58;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;269_001;SSM1-0023;mil;mil_precarachide;RECOLTE;14.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;269_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;269_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;6.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;270_001;SSM1-0023;mil;mil_precarachide;RECOLTE;9.72;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;270_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;270_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;4.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;271_001;SSM1-0023;mil;mil_precarachide;RECOLTE;10.05;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;271_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;271_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;4.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;272_001;SSM1-0023;mil;mil_precarachide;RECOLTE;43.3;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;272_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.55;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;272_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;18.59;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;275_001;SSM1-0023;mil;mil_precarachide;RECOLTE;14.93;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;275_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;275_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;6.41;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;276_001;SSM1-0023;mil;mil_precarachide;RECOLTE;13.99;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;276_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;276_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;6.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;277_001;SSM1-0023;mil;mil_precarachide;RECOLTE;3.01;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;277_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;277_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;1.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;278_001;SSM1-0023;mil;mil_precarachide;RECOLTE;27.09;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;278_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;278_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;11.63;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;279_001;SSM1-0023;mil;mil_precarachide;RECOLTE;6.62;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;279_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;279_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;2.84;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;280_001;SSM1-0023;mil;mil_precarachide;RECOLTE;10.42;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;280_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;280_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;4.47;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;281_001;SSM1-0023;mil;mil_precarachide;RECOLTE;3.56;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;281_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;281_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;1.53;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;282_001;SSM1-0023;mil;mil_precarachide;RECOLTE;12.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;282_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;282_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;5.43;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;283_001;SSM1-0023;mil;mil_precarachide;RECOLTE;2.86;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;283_001;SSM1-0023;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;283_001;SSM1-0023;mil;mil_precarachide;TRAVAIL_SOL;1.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;284_001;SSM1-0021;mil;mil_precarachide;RECOLTE;6.19;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;284_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;284_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;2.66;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;285_001;SSM1-0021;mil;mil_precarachide;RECOLTE;3.08;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;285_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;285_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;1.32;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;286_001;SSM1-0021;mil;mil_precarachide;RECOLTE;5.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;286_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;286_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;2.36;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;287_001;SSM1-0021;mil;mil_precarachide;RECOLTE;3.4;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;287_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;287_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;1.46;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;288_001;SSM1-0021;mil;mil_precarachide;RECOLTE;7.3;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;288_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;288_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;3.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;289_001;SSM1-0021;mil;mil_precarachide;RECOLTE;21.62;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;289_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.28;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;289_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;9.28;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;290_001;SSM1-0021;mil;mil_precarachide;RECOLTE;0.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;290_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;290_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;0.41;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;291_001;SSM1-0021;mil;mil_precarachide;RECOLTE;11.82;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;291_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;291_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;5.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;292_001;SSM1-0021;mil;mil_precarachide;RECOLTE;3.48;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;292_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;292_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;1.49;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;293_001;SSM1-0021;mil;mil_precarachide;RECOLTE;13.98;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;293_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;293_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;6.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;294_001;SSM1-0021;mil;mil_precarachide;RECOLTE;5.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;294_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;294_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;2.37;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;295_001;SSM1-0021;mil;mil_precarachide;RECOLTE;69.79;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;295_001;SSM1-0021;mil;mil_precarachide;SEMIS;0.89;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;295_001;SSM1-0021;mil;mil_precarachide;TRAVAIL_SOL;29.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;296_001;SSM1-0018;mil;mil_precarachide;RECOLTE;9.4;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;296_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;296_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;4.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;297_001;SSM1-0018;mil;mil_precarachide;RECOLTE;12.86;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;297_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;297_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;5.52;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;298_001;SSM1-0018;mil;mil_precarachide;RECOLTE;4.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;298_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;298_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;2.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;299_001;SSM1-0018;mil;mil_precarachide;RECOLTE;13.31;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;299_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;299_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;5.71;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;300_001;SSM1-0018;mil;mil_precarachide;RECOLTE;15.59;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;300_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.2;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;300_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;6.69;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;301_001;SSM1-0018;mil;mil_precarachide;RECOLTE;34.48;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;301_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;301_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;14.8;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;302_001;SSM1-0018;mil;mil_precarachide;RECOLTE;5.02;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;302_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;302_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;2.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;303_001;SSM1-0018;mil;mil_precarachide;RECOLTE;45.28;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;303_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.58;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;303_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;19.44;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;304_001;SSM1-0018;mil;mil_precarachide;RECOLTE;11.17;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;304_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;304_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;4.8;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;305_001;SSM1-0009;mil;mil_precarachide;RECOLTE;51.93;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;305_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.66;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;305_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;22.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;306_001;SSM1-0009;mil;mil_precarachide;RECOLTE;6.02;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;306_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;306_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;2.58;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;307_001;SSM1-0009;mil;mil_precarachide;RECOLTE;54.37;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;307_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.7;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;307_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;23.34;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;308_001;SSM1-0009;mil;mil_precarachide;RECOLTE;27.42;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;308_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;308_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;11.77;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;309_001;SSM1-0009;mil;mil_precarachide;RECOLTE;22.92;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;309_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;309_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;9.84;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;310_001;SSM1-0009;mil;mil_precarachide;RECOLTE;4.38;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;310_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;310_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;1.88;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;311_001;SSM1-0009;mil;mil_precarachide;RECOLTE;5.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;311_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;311_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;2.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;312_001;SSM1-0009;mil;mil_precarachide;RECOLTE;65.11;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;312_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.83;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;312_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;27.95;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;313_001;SSM1-0009;mil;mil_precarachide;RECOLTE;6.39;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;313_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;313_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;2.74;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;314_001;SSM1-0009;mil;mil_precarachide;RECOLTE;55.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;314_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.71;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;314_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;23.9;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;315_001;SSM1-0009;mil;mil_precarachide;RECOLTE;4.17;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;315_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;315_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;1.79;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;316_001;SSM1-0009;mil;mil_precarachide;RECOLTE;7.23;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;316_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;316_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;3.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;317_001;SSM1-0009;mil;mil_precarachide;RECOLTE;7.29;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;317_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;317_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;3.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;318_001;SSM1-0009;mil;mil_precarachide;RECOLTE;46.21;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;318_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.59;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;318_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;19.84;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;319_001;SSM1-0009;mil;mil_precarachide;RECOLTE;6.71;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;319_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;319_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;2.88;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;320_001;SSM1-0009;mil;mil_precarachide;RECOLTE;87.89;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;320_001;SSM1-0009;mil;mil_precarachide;SEMIS;1.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;320_001;SSM1-0009;mil;mil_precarachide;TRAVAIL_SOL;37.73;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;321_001;SSM1-0009;mil;mil_precarachide;RECOLTE;5.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;321_001;SSM1-0009;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
