annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2018;213;365;244_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;245_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;246_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;247_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;248_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;249_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;250_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;251_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;252_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;253_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;255_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;256_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;257_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;258_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;259_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;260_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;261_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;262_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;263_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;264_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;265_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;266_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;267_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;268_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;269_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;270_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;271_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;272_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;275_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;276_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;277_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;278_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;279_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;280_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;281_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;282_001;solnu;;1756.07;0.79;27.97;10.21;0.0;162.59;0.0;1956.85;0.03
2018;213;365;283_001;solnu;;1642.32;0.8;22.77;9.28;0.0;158.94;0.0;1833.3;0.03
2018;213;365;284_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;285_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;286_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;287_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;288_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;289_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;290_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;291_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;292_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;293_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;294_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;295_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;296_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;297_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;298_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;299_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;300_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;301_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;302_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;303_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;304_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;305_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;306_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;307_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;308_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;309_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;310_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;311_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;312_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;313_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;314_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;315_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;316_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;317_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;318_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;319_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;320_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;321_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;322_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;323_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;324_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;325_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;326_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;327_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;328_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;329_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;330_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;331_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;332_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;333_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;334_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;335_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;336_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;337_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;338_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;339_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;340_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;341_001;solnu;;1756.07;0.79;27.97;10.21;0.0;162.59;0.0;1956.85;0.03
2018;213;365;342_001;solnu;;1642.32;0.8;22.77;9.28;0.0;158.94;0.0;1833.3;0.03
2018;213;365;343_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;344_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;345_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;346_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;347_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;352_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;353_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;354_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;355_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;356_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;357_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;358_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;359_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;360_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;361_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;362_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;363_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;364_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;365_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;366_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;367_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;368_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;369_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;370_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;371_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;372_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;373_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;374_001;solnu;;1756.07;0.79;27.97;10.21;0.0;162.59;0.0;1956.85;0.03
2018;213;365;375_001;solnu;;1642.32;0.8;22.77;9.28;0.0;158.94;0.0;1833.3;0.03
2018;213;365;376_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;377_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;378_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;379_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;380_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;381_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;382_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;383_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;384_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;385_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;386_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;387_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;388_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;389_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;390_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;391_001;solnu;;1642.32;0.8;22.77;9.28;0.0;158.94;0.0;1833.3;0.03
2018;213;365;392_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;393_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;394_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;395_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;396_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;397_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;398_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;399_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;400_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;401_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;402_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;403_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;404_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;405_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;406_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;407_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;408_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;409_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;410_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;411_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;412_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;413_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;414_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;415_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;416_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;417_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;418_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;419_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;420_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;421_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;422_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;423_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;424_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;425_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;426_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;427_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;428_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;429_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;430_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;431_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;432_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;433_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;434_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;435_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;436_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;437_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;438_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;439_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;440_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;441_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;442_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;443_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;444_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;445_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;446_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;447_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;448_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;449_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;450_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;451_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;452_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;453_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;454_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;455_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;456_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;457_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;458_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;459_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;460_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;461_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;462_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;463_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;464_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;465_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;466_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;467_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;468_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;469_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;470_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;471_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;472_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;473_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;474_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;475_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;476_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;477_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;478_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;479_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;480_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;481_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;482_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;483_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;484_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;485_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;486_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;487_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;488_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;489_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;490_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;491_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;492_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;493_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;494_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;495_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;496_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;497_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;498_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;499_001;solnu;;1637.78;0.74;19.55;9.56;0.0;160.07;0.0;1826.96;0.02
2018;213;365;500_001;solnu;;1597.07;0.73;20.49;9.28;0.0;158.86;0.0;1785.7;0.02
2018;213;365;501_001;solnu;;1527.92;0.84;18.09;8.38;0.0;155.41;0.0;1709.79;0.03
2018;213;365;502_001;solnu;;1597.42;0.84;19.21;8.84;0.0;157.27;0.0;1782.74;0.03
2018;213;365;503_001;solnu;;1466.79;0.76;19.11;8.15;0.0;154.32;0.0;1648.36;0.03
2018;213;365;504_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
2018;213;365;505_001;solnu;;1480.14;0.76;19.53;8.25;0.0;154.71;0.0;1662.63;0.02
